Time,Traffic_Level,Passenger_Count,Weather_Condition_Clear,Weather_Condition_Rainy,Weather_Condition_Snowy
2024-02-16 15:00:00,4,178,False,False,True
2024-02-16 16:00:00,1,254,True,False,False
2024-02-16 17:00:00,2,169,False,False,True
2024-02-16 18:00:00,9,276,False,True,False
2024-02-16 19:00:00,2,184,False,False,True
2024-02-16 20:00:00,5,96,True,False,False
2024-02-16 21:00:00,9,104,True,False,False
2024-02-16 22:00:00,9,65,False,False,True
2024-02-16 23:00:00,8,66,False,True,False
2024-02-17 00:00:00,1,232,False,False,True
2024-02-17 01:00:00,1,78,False,True,False
2024-02-17 02:00:00,9,73,False,True,False
2024-02-17 03:00:00,8,31,False,False,True
2024-02-17 04:00:00,9,211,False,True,False
2024-02-17 05:00:00,7,25,True,False,False
2024-02-17 06:00:00,3,163,False,False,True
2024-02-17 07:00:00,3,280,False,True,False
2024-02-17 08:00:00,2,92,True,False,False
2024-02-17 09:00:00,5,193,False,False,True
2024-02-17 10:00:00,3,251,True,False,False
2024-02-17 11:00:00,6,289,True,False,False
2024-02-17 12:00:00,2,241,True,False,False
2024-02-17 13:00:00,3,71,False,True,False
2024-02-17 14:00:00,5,135,False,False,True
2024-02-17 15:00:00,1,45,False,False,True
2024-02-17 16:00:00,1,72,False,True,False
2024-02-17 17:00:00,9,48,False,False,True
2024-02-17 18:00:00,7,38,True,False,False
2024-02-17 19:00:00,1,298,False,False,True
2024-02-17 20:00:00,8,136,False,True,False
2024-02-17 21:00:00,3,125,True,False,False
2024-02-17 22:00:00,8,246,False,True,False
2024-02-17 23:00:00,5,205,True,False,False
2024-02-18 00:00:00,1,280,True,False,False
2024-02-18 01:00:00,7,35,False,False,True
2024-02-18 02:00:00,5,292,True,False,False
2024-02-18 03:00:00,6,179,False,True,False
2024-02-18 04:00:00,6,269,False,False,True
2024-02-18 05:00:00,8,243,False,True,False
2024-02-18 06:00:00,9,275,True,False,False
2024-02-18 07:00:00,2,199,False,True,False
2024-02-18 08:00:00,9,39,False,True,False
2024-02-18 09:00:00,9,131,True,False,False
2024-02-18 10:00:00,7,139,False,False,True
2024-02-18 11:00:00,1,213,False,True,False
2024-02-18 12:00:00,7,130,True,False,False
2024-02-18 13:00:00,5,229,False,False,True
2024-02-18 14:00:00,6,20,False,False,True
2024-02-18 15:00:00,7,77,False,False,True
2024-02-18 16:00:00,5,112,False,True,False
2024-02-18 17:00:00,7,240,False,True,False
2024-02-18 18:00:00,9,230,False,True,False
2024-02-18 19:00:00,3,251,False,False,True
2024-02-18 20:00:00,8,281,False,True,False
2024-02-18 21:00:00,2,122,True,False,False
2024-02-18 22:00:00,7,69,False,True,False
2024-02-18 23:00:00,2,129,False,True,False
2024-02-19 00:00:00,4,107,False,False,True
2024-02-19 01:00:00,7,39,False,True,False
2024-02-19 02:00:00,3,33,True,False,False
2024-02-19 03:00:00,2,152,False,False,True
2024-02-19 04:00:00,7,53,True,False,False
2024-02-19 05:00:00,1,227,False,False,True
2024-02-19 06:00:00,8,218,False,False,True
2024-02-19 07:00:00,3,99,False,True,False
2024-02-19 08:00:00,2,90,True,False,False
2024-02-19 09:00:00,3,174,False,False,True
2024-02-19 10:00:00,5,97,False,True,False
2024-02-19 11:00:00,8,97,False,False,True
2024-02-19 12:00:00,7,191,False,False,True
2024-02-19 13:00:00,7,52,False,False,True
2024-02-19 14:00:00,7,295,False,False,True
2024-02-19 15:00:00,8,26,False,False,True
2024-02-19 16:00:00,1,179,False,False,True
2024-02-19 17:00:00,4,259,False,True,False
2024-02-19 18:00:00,6,43,False,False,True
2024-02-19 19:00:00,9,233,True,False,False
2024-02-19 20:00:00,2,89,False,True,False
2024-02-19 21:00:00,1,235,True,False,False
2024-02-19 22:00:00,2,123,False,False,True
2024-02-19 23:00:00,7,234,True,False,False
2024-02-20 00:00:00,3,73,False,False,True
2024-02-20 01:00:00,2,222,False,False,True
2024-02-20 02:00:00,7,64,False,True,False
2024-02-20 03:00:00,2,217,False,True,False
2024-02-20 04:00:00,3,235,False,False,True
2024-02-20 05:00:00,7,203,False,True,False
2024-02-20 06:00:00,4,46,True,False,False
2024-02-20 07:00:00,1,185,False,True,False
2024-02-20 08:00:00,5,293,False,True,False
2024-02-20 09:00:00,9,122,True,False,False
2024-02-20 10:00:00,8,123,False,True,False
2024-02-20 11:00:00,9,264,False,False,True
2024-02-20 12:00:00,9,188,True,False,False
2024-02-20 13:00:00,7,135,False,False,True
2024-02-20 14:00:00,4,160,True,False,False
2024-02-20 15:00:00,5,144,False,False,True
2024-02-20 16:00:00,1,44,False,False,True
2024-02-20 17:00:00,1,213,False,True,False
2024-02-20 18:00:00,3,119,False,False,True
2024-02-20 19:00:00,8,24,False,True,False
2024-02-20 20:00:00,2,38,True,False,False
2024-02-20 21:00:00,4,189,False,False,True
2024-02-20 22:00:00,2,293,False,False,True
2024-02-20 23:00:00,5,273,True,False,False
2024-02-21 00:00:00,9,140,True,False,False
2024-02-21 01:00:00,1,51,False,False,True
2024-02-21 02:00:00,5,168,True,False,False
2024-02-21 03:00:00,9,285,False,True,False
2024-02-21 04:00:00,1,56,True,False,False
2024-02-21 05:00:00,9,196,True,False,False
2024-02-21 06:00:00,8,32,False,False,True
2024-02-21 07:00:00,4,202,False,True,False
2024-02-21 08:00:00,5,164,True,False,False
2024-02-21 09:00:00,5,284,False,True,False
2024-02-21 10:00:00,6,107,False,True,False
2024-02-21 11:00:00,7,65,False,True,False
2024-02-21 12:00:00,8,138,False,False,True
2024-02-21 13:00:00,8,38,True,False,False
2024-02-21 14:00:00,2,239,False,False,True
2024-02-21 15:00:00,9,252,True,False,False
2024-02-21 16:00:00,7,113,True,False,False
2024-02-21 17:00:00,4,270,False,False,True
2024-02-21 18:00:00,4,269,False,True,False
2024-02-21 19:00:00,8,251,False,True,False
2024-02-21 20:00:00,4,65,True,False,False
2024-02-21 21:00:00,6,65,False,False,True
2024-02-21 22:00:00,5,33,False,True,False
2024-02-21 23:00:00,3,104,False,True,False
2024-02-22 00:00:00,2,22,True,False,False
2024-02-22 01:00:00,9,47,True,False,False
2024-02-22 02:00:00,9,176,False,False,True
2024-02-22 03:00:00,1,194,True,False,False
2024-02-22 04:00:00,3,133,False,True,False
2024-02-22 05:00:00,8,269,False,True,False
2024-02-22 06:00:00,6,78,False,True,False
2024-02-22 07:00:00,5,222,False,True,False
2024-02-22 08:00:00,5,258,False,False,True
2024-02-22 09:00:00,6,253,False,False,True
2024-02-22 10:00:00,7,114,True,False,False
2024-02-22 11:00:00,1,160,True,False,False
2024-02-22 12:00:00,9,132,True,False,False
2024-02-22 13:00:00,3,128,False,False,True
2024-02-22 14:00:00,4,116,False,True,False
2024-02-22 15:00:00,1,35,True,False,False
2024-02-22 16:00:00,3,63,False,True,False
2024-02-22 17:00:00,2,249,True,False,False
2024-02-22 18:00:00,2,127,True,False,False
2024-02-22 19:00:00,1,236,True,False,False
2024-02-22 20:00:00,8,279,True,False,False
2024-02-22 21:00:00,3,215,True,False,False
2024-02-22 22:00:00,3,114,False,True,False
2024-02-22 23:00:00,6,75,True,False,False
2024-02-23 00:00:00,8,51,False,True,False
2024-02-23 01:00:00,9,250,False,False,True
2024-02-23 02:00:00,9,28,True,False,False
2024-02-23 03:00:00,4,210,False,True,False
2024-02-23 04:00:00,5,219,False,False,True
2024-02-23 05:00:00,2,180,False,False,True
2024-02-23 06:00:00,9,106,False,False,True
2024-02-23 07:00:00,8,40,False,True,False
2024-02-23 08:00:00,3,95,True,False,False
2024-02-23 09:00:00,9,160,True,False,False
2024-02-23 10:00:00,3,145,False,True,False
2024-02-23 11:00:00,9,270,True,False,False
2024-02-23 12:00:00,2,103,False,True,False
2024-02-23 13:00:00,9,67,True,False,False
2024-02-23 14:00:00,8,97,False,False,True
2024-02-23 15:00:00,9,49,True,False,False
2024-02-23 16:00:00,5,155,False,True,False
2024-02-23 17:00:00,2,159,False,True,False
2024-02-23 18:00:00,8,60,False,False,True
2024-02-23 19:00:00,6,69,False,True,False
2024-02-23 20:00:00,8,277,True,False,False
2024-02-23 21:00:00,5,289,True,False,False
2024-02-23 22:00:00,2,153,False,False,True
2024-02-23 23:00:00,6,253,False,True,False
2024-02-24 00:00:00,5,147,False,False,True
2024-02-24 01:00:00,5,123,True,False,False
2024-02-24 02:00:00,1,273,False,False,True
2024-02-24 03:00:00,2,114,False,True,False
2024-02-24 04:00:00,8,236,False,False,True
2024-02-24 05:00:00,3,80,False,True,False
2024-02-24 06:00:00,3,287,False,True,False
2024-02-24 07:00:00,8,260,True,False,False
2024-02-24 08:00:00,8,32,True,False,False
2024-02-24 09:00:00,2,166,True,False,False
2024-02-24 10:00:00,8,259,False,True,False
2024-02-24 11:00:00,1,108,False,False,True
2024-02-24 12:00:00,6,114,False,True,False
2024-02-24 13:00:00,8,44,True,False,False
2024-02-24 14:00:00,3,291,True,False,False
2024-02-24 15:00:00,8,185,False,False,True
2024-02-24 16:00:00,1,269,True,False,False
2024-02-24 17:00:00,9,106,True,False,False
2024-02-24 18:00:00,9,161,True,False,False
2024-02-24 19:00:00,5,153,False,False,True
2024-02-24 20:00:00,4,298,False,True,False
2024-02-24 21:00:00,6,145,True,False,False
2024-02-24 22:00:00,7,160,False,False,True
2024-02-24 23:00:00,5,122,True,False,False
2024-02-25 00:00:00,9,245,False,False,True
2024-02-25 01:00:00,3,82,True,False,False
2024-02-25 02:00:00,7,273,False,False,True
2024-02-25 03:00:00,5,199,True,False,False
2024-02-25 04:00:00,7,59,False,True,False
2024-02-25 05:00:00,2,283,True,False,False
2024-02-25 06:00:00,4,208,False,False,True
2024-02-25 07:00:00,2,27,True,False,False
2024-02-25 08:00:00,7,123,False,True,False
2024-02-25 09:00:00,2,244,True,False,False
2024-02-25 10:00:00,1,53,False,False,True
2024-02-25 11:00:00,9,255,False,False,True
2024-02-25 12:00:00,1,247,False,True,False
2024-02-25 13:00:00,8,207,False,False,True
2024-02-25 14:00:00,2,41,True,False,False
2024-02-25 15:00:00,8,59,True,False,False
2024-02-25 16:00:00,3,192,True,False,False
2024-02-25 17:00:00,6,198,False,False,True
2024-02-25 18:00:00,3,105,True,False,False
2024-02-25 19:00:00,7,152,True,False,False
2024-02-25 20:00:00,9,32,True,False,False
2024-02-25 21:00:00,2,47,False,True,False
2024-02-25 22:00:00,5,103,False,False,True
2024-02-25 23:00:00,6,299,False,False,True
2024-02-26 00:00:00,4,282,False,False,True
2024-02-26 01:00:00,4,185,False,True,False
2024-02-26 02:00:00,4,87,False,False,True
2024-02-26 03:00:00,2,245,False,True,False
2024-02-26 04:00:00,4,189,False,True,False
2024-02-26 05:00:00,1,105,False,False,True
2024-02-26 06:00:00,6,152,True,False,False
2024-02-26 07:00:00,1,197,True,False,False
2024-02-26 08:00:00,6,271,False,False,True
2024-02-26 09:00:00,1,34,False,False,True
2024-02-26 10:00:00,6,242,False,True,False
2024-02-26 11:00:00,8,220,False,False,True
2024-02-26 12:00:00,2,126,False,True,False
2024-02-26 13:00:00,2,269,False,False,True
2024-02-26 14:00:00,4,108,True,False,False
2024-02-26 15:00:00,3,144,True,False,False
2024-02-26 16:00:00,4,132,False,False,True
2024-02-26 17:00:00,7,156,False,True,False
2024-02-26 18:00:00,1,266,True,False,False
2024-02-26 19:00:00,6,185,False,True,False
2024-02-26 20:00:00,3,169,False,False,True
2024-02-26 21:00:00,7,87,False,False,True
2024-02-26 22:00:00,2,240,True,False,False
2024-02-26 23:00:00,2,290,False,False,True
2024-02-27 00:00:00,4,39,True,False,False
2024-02-27 01:00:00,1,119,False,True,False
2024-02-27 02:00:00,3,271,True,False,False
2024-02-27 03:00:00,9,96,True,False,False
2024-02-27 04:00:00,7,154,False,True,False
2024-02-27 05:00:00,7,192,True,False,False
2024-02-27 06:00:00,4,220,True,False,False
2024-02-27 07:00:00,2,236,False,False,True
2024-02-27 08:00:00,4,227,False,True,False
2024-02-27 09:00:00,6,93,True,False,False
2024-02-27 10:00:00,3,30,False,True,False
2024-02-27 11:00:00,1,275,False,True,False
2024-02-27 12:00:00,8,31,True,False,False
2024-02-27 13:00:00,5,97,False,False,True
2024-02-27 14:00:00,5,191,False,True,False
2024-02-27 15:00:00,4,115,True,False,False
2024-02-27 16:00:00,6,292,False,True,False
2024-02-27 17:00:00,3,198,False,False,True
2024-02-27 18:00:00,9,83,False,False,True
2024-02-27 19:00:00,5,151,False,False,True
2024-02-27 20:00:00,3,291,True,False,False
2024-02-27 21:00:00,1,128,True,False,False
2024-02-27 22:00:00,6,292,False,False,True
2024-02-27 23:00:00,2,187,True,False,False
2024-02-28 00:00:00,3,199,False,False,True
2024-02-28 01:00:00,1,77,True,False,False
2024-02-28 02:00:00,9,98,False,False,True
2024-02-28 03:00:00,8,80,False,True,False
2024-02-28 04:00:00,2,140,False,False,True
2024-02-28 05:00:00,8,226,False,False,True
2024-02-28 06:00:00,9,53,True,False,False
2024-02-28 07:00:00,1,89,True,False,False
2024-02-28 08:00:00,5,36,True,False,False
2024-02-28 09:00:00,8,39,True,False,False
2024-02-28 10:00:00,2,88,True,False,False
2024-02-28 11:00:00,4,234,True,False,False
2024-02-28 12:00:00,7,180,False,True,False
2024-02-28 13:00:00,3,121,False,False,True
2024-02-28 14:00:00,5,225,False,False,True
2024-02-28 15:00:00,8,164,False,False,True
2024-02-28 16:00:00,3,76,False,True,False
2024-02-28 17:00:00,4,102,False,False,True
2024-02-28 18:00:00,9,288,False,True,False
2024-02-28 19:00:00,7,206,False,True,False
2024-02-28 20:00:00,1,25,False,True,False
2024-02-28 21:00:00,4,129,False,False,True
2024-02-28 22:00:00,4,157,False,True,False
2024-02-28 23:00:00,9,70,False,False,True
2024-02-29 00:00:00,6,70,False,False,True
2024-02-29 01:00:00,9,106,True,False,False
2024-02-29 02:00:00,6,87,True,False,False
2024-02-29 03:00:00,6,103,False,True,False
2024-02-29 04:00:00,5,61,False,True,False
2024-02-29 05:00:00,5,238,False,False,True
2024-02-29 06:00:00,2,76,False,True,False
2024-02-29 07:00:00,8,245,False,True,False
2024-02-29 08:00:00,8,215,False,False,True
2024-02-29 09:00:00,1,267,False,True,False
2024-02-29 10:00:00,8,185,False,True,False
2024-02-29 11:00:00,5,81,False,False,True
2024-02-29 12:00:00,2,282,False,False,True
2024-02-29 13:00:00,2,131,True,False,False
2024-02-29 14:00:00,6,272,False,False,True
2024-02-29 15:00:00,9,218,True,False,False
2024-02-29 16:00:00,1,197,False,True,False
2024-02-29 17:00:00,6,45,False,False,True
2024-02-29 18:00:00,9,265,False,False,True
2024-02-29 19:00:00,8,38,False,False,True
2024-02-29 20:00:00,6,284,False,True,False
2024-02-29 21:00:00,3,39,True,False,False
2024-02-29 22:00:00,8,125,False,True,False
2024-02-29 23:00:00,9,256,False,True,False
2024-03-01 00:00:00,1,265,False,False,True
2024-03-01 01:00:00,9,100,True,False,False
2024-03-01 02:00:00,6,169,False,True,False
2024-03-01 03:00:00,6,29,False,False,True
2024-03-01 04:00:00,4,243,False,True,False
2024-03-01 05:00:00,1,283,False,True,False
2024-03-01 06:00:00,8,168,False,False,True
2024-03-01 07:00:00,2,297,False,False,True
2024-03-01 08:00:00,1,293,True,False,False
2024-03-01 09:00:00,2,213,False,True,False
2024-03-01 10:00:00,1,191,False,False,True
2024-03-01 11:00:00,1,284,False,False,True
2024-03-01 12:00:00,9,45,True,False,False
2024-03-01 13:00:00,1,45,True,False,False
2024-03-01 14:00:00,4,53,False,False,True
2024-03-01 15:00:00,6,283,True,False,False
2024-03-01 16:00:00,7,157,False,False,True
2024-03-01 17:00:00,2,202,False,True,False
2024-03-01 18:00:00,6,261,True,False,False
2024-03-01 19:00:00,7,73,False,True,False
2024-03-01 20:00:00,2,187,False,True,False
2024-03-01 21:00:00,2,138,False,True,False
2024-03-01 22:00:00,7,162,False,False,True
2024-03-01 23:00:00,1,100,False,True,False
2024-03-02 00:00:00,8,264,False,True,False
2024-03-02 01:00:00,3,81,False,True,False
2024-03-02 02:00:00,6,65,False,False,True
2024-03-02 03:00:00,9,106,False,True,False
2024-03-02 04:00:00,6,118,False,True,False
2024-03-02 05:00:00,9,72,True,False,False
2024-03-02 06:00:00,7,211,False,False,True
2024-03-02 07:00:00,9,99,False,True,False
2024-03-02 08:00:00,2,35,True,False,False
2024-03-02 09:00:00,8,213,False,False,True
2024-03-02 10:00:00,8,160,False,False,True
2024-03-02 11:00:00,2,127,False,False,True
2024-03-02 12:00:00,4,284,False,False,True
2024-03-02 13:00:00,7,228,False,False,True
2024-03-02 14:00:00,4,184,False,False,True
2024-03-02 15:00:00,4,171,False,True,False
2024-03-02 16:00:00,6,287,False,True,False
2024-03-02 17:00:00,6,170,False,True,False
2024-03-02 18:00:00,3,226,False,True,False
2024-03-02 19:00:00,9,274,True,False,False
2024-03-02 20:00:00,2,160,False,True,False
2024-03-02 21:00:00,6,115,False,False,True
2024-03-02 22:00:00,7,246,False,True,False
2024-03-02 23:00:00,9,212,False,True,False
2024-03-03 00:00:00,3,137,False,False,True
2024-03-03 01:00:00,3,24,False,True,False
2024-03-03 02:00:00,7,262,False,True,False
2024-03-03 03:00:00,4,40,False,True,False
2024-03-03 04:00:00,8,171,True,False,False
2024-03-03 05:00:00,7,147,False,True,False
2024-03-03 06:00:00,5,143,False,False,True
2024-03-03 07:00:00,7,165,False,False,True
2024-03-03 08:00:00,3,296,False,True,False
2024-03-03 09:00:00,2,171,False,True,False
2024-03-03 10:00:00,6,130,False,True,False
2024-03-03 11:00:00,2,135,False,False,True
2024-03-03 12:00:00,3,207,False,False,True
2024-03-03 13:00:00,6,76,True,False,False
2024-03-03 14:00:00,5,270,True,False,False
2024-03-03 15:00:00,8,169,True,False,False
2024-03-03 16:00:00,9,181,False,False,True
2024-03-03 17:00:00,3,139,True,False,False
2024-03-03 18:00:00,3,89,False,True,False
2024-03-03 19:00:00,3,118,False,True,False
2024-03-03 20:00:00,6,186,False,False,True
2024-03-03 21:00:00,1,170,True,False,False
2024-03-03 22:00:00,7,21,False,True,False
2024-03-03 23:00:00,1,171,False,False,True
2024-03-04 00:00:00,5,84,True,False,False
2024-03-04 01:00:00,8,88,False,True,False
2024-03-04 02:00:00,4,140,True,False,False
2024-03-04 03:00:00,5,128,False,False,True
2024-03-04 04:00:00,4,266,True,False,False
2024-03-04 05:00:00,4,112,False,False,True
2024-03-04 06:00:00,8,287,True,False,False
2024-03-04 07:00:00,2,122,False,True,False
2024-03-04 08:00:00,1,131,False,False,True
2024-03-04 09:00:00,3,81,False,False,True
2024-03-04 10:00:00,9,155,False,False,True
2024-03-04 11:00:00,4,74,True,False,False
2024-03-04 12:00:00,5,127,True,False,False
2024-03-04 13:00:00,2,277,False,True,False
2024-03-04 14:00:00,4,272,False,False,True
2024-03-04 15:00:00,2,241,False,False,True
2024-03-04 16:00:00,2,186,True,False,False
2024-03-04 17:00:00,4,179,True,False,False
2024-03-04 18:00:00,6,185,False,True,False
2024-03-04 19:00:00,7,224,False,True,False
2024-03-04 20:00:00,3,286,True,False,False
2024-03-04 21:00:00,3,157,False,False,True
2024-03-04 22:00:00,6,267,False,True,False
2024-03-04 23:00:00,3,74,True,False,False
2024-03-05 00:00:00,2,228,True,False,False
2024-03-05 01:00:00,8,36,False,False,True
2024-03-05 02:00:00,5,87,True,False,False
2024-03-05 03:00:00,1,152,True,False,False
2024-03-05 04:00:00,3,207,False,True,False
2024-03-05 05:00:00,8,157,True,False,False
2024-03-05 06:00:00,4,193,True,False,False
2024-03-05 07:00:00,7,116,False,True,False
2024-03-05 08:00:00,2,190,False,False,True
2024-03-05 09:00:00,7,173,False,False,True
2024-03-05 10:00:00,5,202,False,True,False
2024-03-05 11:00:00,5,261,False,True,False
2024-03-05 12:00:00,6,46,False,False,True
2024-03-05 13:00:00,9,79,False,False,True
2024-03-05 14:00:00,6,221,False,False,True
2024-03-05 15:00:00,8,269,False,False,True
2024-03-05 16:00:00,7,88,False,False,True
2024-03-05 17:00:00,9,40,False,True,False
2024-03-05 18:00:00,4,171,True,False,False
2024-03-05 19:00:00,2,121,False,False,True
2024-03-05 20:00:00,7,114,False,False,True
2024-03-05 21:00:00,6,248,True,False,False
2024-03-05 22:00:00,1,144,True,False,False
2024-03-05 23:00:00,9,277,True,False,False
2024-03-06 00:00:00,9,255,True,False,False
2024-03-06 01:00:00,2,181,True,False,False
2024-03-06 02:00:00,3,61,True,False,False
2024-03-06 03:00:00,5,295,False,True,False
2024-03-06 04:00:00,5,87,True,False,False
2024-03-06 05:00:00,1,192,True,False,False
2024-03-06 06:00:00,8,144,False,True,False
2024-03-06 07:00:00,8,189,True,False,False
2024-03-06 08:00:00,4,66,False,False,True
2024-03-06 09:00:00,7,280,False,False,True
2024-03-06 10:00:00,3,236,True,False,False
2024-03-06 11:00:00,6,143,False,True,False
2024-03-06 12:00:00,9,181,False,False,True
2024-03-06 13:00:00,1,220,False,True,False
2024-03-06 14:00:00,5,294,False,False,True
2024-03-06 15:00:00,4,225,True,False,False
2024-03-06 16:00:00,8,59,False,True,False
2024-03-06 17:00:00,1,292,False,True,False
2024-03-06 18:00:00,9,207,False,True,False
2024-03-06 19:00:00,6,112,False,False,True
2024-03-06 20:00:00,4,61,False,False,True
2024-03-06 21:00:00,9,126,False,False,True
2024-03-06 22:00:00,5,84,True,False,False
2024-03-06 23:00:00,5,154,False,False,True
2024-03-07 00:00:00,5,43,True,False,False
2024-03-07 01:00:00,1,47,False,True,False
2024-03-07 02:00:00,1,81,False,True,False
2024-03-07 03:00:00,8,292,True,False,False
2024-03-07 04:00:00,8,248,False,False,True
2024-03-07 05:00:00,6,39,True,False,False
2024-03-07 06:00:00,4,22,False,True,False
2024-03-07 07:00:00,2,237,False,True,False
2024-03-07 08:00:00,2,155,True,False,False
2024-03-07 09:00:00,9,22,False,False,True
2024-03-07 10:00:00,5,212,False,False,True
2024-03-07 11:00:00,4,92,True,False,False
2024-03-07 12:00:00,1,137,True,False,False
2024-03-07 13:00:00,7,173,False,False,True
2024-03-07 14:00:00,3,228,False,True,False
2024-03-07 15:00:00,6,53,True,False,False
2024-03-07 16:00:00,5,156,False,False,True
2024-03-07 17:00:00,5,139,False,False,True
2024-03-07 18:00:00,5,134,False,True,False
2024-03-07 19:00:00,1,32,False,True,False
2024-03-07 20:00:00,1,88,False,True,False
2024-03-07 21:00:00,3,276,False,True,False
2024-03-07 22:00:00,4,108,False,True,False
2024-03-07 23:00:00,5,66,True,False,False
2024-03-08 00:00:00,2,279,False,False,True
2024-03-08 01:00:00,8,247,True,False,False
2024-03-08 02:00:00,2,199,True,False,False
2024-03-08 03:00:00,9,29,True,False,False
2024-03-08 04:00:00,2,145,True,False,False
2024-03-08 05:00:00,9,153,True,False,False
2024-03-08 06:00:00,7,174,False,True,False
2024-03-08 07:00:00,8,267,False,True,False
2024-03-08 08:00:00,2,159,False,False,True
2024-03-08 09:00:00,7,195,True,False,False
2024-03-08 10:00:00,6,193,False,False,True
2024-03-08 11:00:00,4,93,False,True,False
2024-03-08 12:00:00,7,162,False,True,False
2024-03-08 13:00:00,4,131,False,True,False
2024-03-08 14:00:00,2,225,True,False,False
2024-03-08 15:00:00,7,150,True,False,False
2024-03-08 16:00:00,8,129,False,True,False
2024-03-08 17:00:00,2,86,False,False,True
2024-03-08 18:00:00,5,105,False,False,True
2024-03-08 19:00:00,1,294,False,True,False
2024-03-08 20:00:00,7,246,False,False,True
2024-03-08 21:00:00,8,29,False,True,False
2024-03-08 22:00:00,6,131,False,False,True
2024-03-08 23:00:00,5,43,False,True,False
2024-03-09 00:00:00,6,187,False,False,True
2024-03-09 01:00:00,2,128,True,False,False
2024-03-09 02:00:00,1,209,False,True,False
2024-03-09 03:00:00,7,215,False,True,False
2024-03-09 04:00:00,7,52,False,False,True
2024-03-09 05:00:00,2,224,False,True,False
2024-03-09 06:00:00,2,201,False,True,False
2024-03-09 07:00:00,1,166,False,True,False
2024-03-09 08:00:00,8,287,True,False,False
2024-03-09 09:00:00,8,30,True,False,False
2024-03-09 10:00:00,1,89,False,False,True
2024-03-09 11:00:00,8,275,True,False,False
2024-03-09 12:00:00,9,238,False,False,True
2024-03-09 13:00:00,4,278,True,False,False
2024-03-09 14:00:00,1,22,False,False,True
2024-03-09 15:00:00,1,103,True,False,False
2024-03-09 16:00:00,3,175,True,False,False
2024-03-09 17:00:00,5,170,False,False,True
2024-03-09 18:00:00,5,195,False,True,False
2024-03-09 19:00:00,9,214,False,True,False
2024-03-09 20:00:00,2,126,True,False,False
2024-03-09 21:00:00,2,153,False,False,True
2024-03-09 22:00:00,6,295,False,True,False
2024-03-09 23:00:00,9,174,False,False,True
2024-03-10 00:00:00,1,296,False,True,False
2024-03-10 01:00:00,9,255,False,False,True
2024-03-10 02:00:00,9,259,True,False,False
2024-03-10 03:00:00,9,32,False,False,True
2024-03-10 04:00:00,5,54,False,True,False
2024-03-10 05:00:00,9,66,True,False,False
2024-03-10 06:00:00,4,233,False,False,True
2024-03-10 07:00:00,2,165,False,True,False
2024-03-10 08:00:00,6,178,True,False,False
2024-03-10 09:00:00,4,144,False,False,True
2024-03-10 10:00:00,6,129,False,True,False
2024-03-10 11:00:00,3,56,False,False,True
2024-03-10 12:00:00,6,296,False,False,True
2024-03-10 13:00:00,2,33,True,False,False
2024-03-10 14:00:00,2,251,True,False,False
2024-03-10 15:00:00,9,143,False,True,False
2024-03-10 16:00:00,7,298,True,False,False
2024-03-10 17:00:00,3,130,False,True,False
2024-03-10 18:00:00,1,143,False,False,True
2024-03-10 19:00:00,8,49,False,False,True
2024-03-10 20:00:00,6,134,False,True,False
2024-03-10 21:00:00,7,109,False,False,True
2024-03-10 22:00:00,9,231,True,False,False
2024-03-10 23:00:00,5,57,False,False,True
2024-03-11 00:00:00,1,102,True,False,False
2024-03-11 01:00:00,7,46,False,True,False
2024-03-11 02:00:00,5,236,False,True,False
2024-03-11 03:00:00,3,234,False,False,True
2024-03-11 04:00:00,9,240,False,False,True
2024-03-11 05:00:00,1,34,True,False,False
2024-03-11 06:00:00,1,278,True,False,False
2024-03-11 07:00:00,1,285,False,False,True
2024-03-11 08:00:00,3,139,False,False,True
2024-03-11 09:00:00,6,147,False,True,False
2024-03-11 10:00:00,3,230,False,True,False
2024-03-11 11:00:00,8,30,False,True,False
2024-03-11 12:00:00,2,195,False,False,True
2024-03-11 13:00:00,9,152,False,False,True
2024-03-11 14:00:00,3,33,False,False,True
2024-03-11 15:00:00,5,69,False,True,False
2024-03-11 16:00:00,8,91,False,False,True
2024-03-11 17:00:00,2,88,True,False,False
2024-03-11 18:00:00,6,35,False,False,True
2024-03-11 19:00:00,5,75,False,False,True
2024-03-11 20:00:00,9,124,False,False,True
2024-03-11 21:00:00,5,151,False,False,True
2024-03-11 22:00:00,2,67,False,False,True
2024-03-11 23:00:00,5,267,True,False,False
2024-03-12 00:00:00,4,292,True,False,False
2024-03-12 01:00:00,7,130,False,False,True
2024-03-12 02:00:00,6,57,False,True,False
2024-03-12 03:00:00,2,259,False,False,True
2024-03-12 04:00:00,5,140,False,False,True
2024-03-12 05:00:00,7,67,False,False,True
2024-03-12 06:00:00,7,29,False,True,False
2024-03-12 07:00:00,5,252,False,True,False
2024-03-12 08:00:00,9,55,False,True,False
2024-03-12 09:00:00,4,23,True,False,False
2024-03-12 10:00:00,3,63,False,True,False
2024-03-12 11:00:00,4,75,True,False,False
2024-03-12 12:00:00,5,61,True,False,False
2024-03-12 13:00:00,6,274,False,True,False
2024-03-12 14:00:00,3,247,False,True,False
2024-03-12 15:00:00,2,133,False,True,False
2024-03-12 16:00:00,4,256,True,False,False
2024-03-12 17:00:00,5,193,False,False,True
2024-03-12 18:00:00,4,274,False,True,False
2024-03-12 19:00:00,3,296,False,True,False
2024-03-12 20:00:00,8,88,False,True,False
